id,retirement_age,birthdate,gender,per_capita_income,yearly_income,total_debt,credit_score
732,68,1965-08-25,Male,Rp30.162.000,Rp61.491.000,Rp12.969.142,756
342,68,2007-06-14,Male,Rp98.596.000,Rp201.025.000,Rp40.587.238,699
476,71,1957-09-30,Male,Rp31.913.000,Rp65.071.000,Rp29.333.142,724
164,67,1949-08-24,Male,Rp28.692.000,Rp59.354.000,Rp6.032.380,658
539,68,2004-08-13,Female,Rp26.601.000,Rp54.237.000,Rp24.492.190,765
40,74,1954-06-27,Male,Rp22.503.000,Rp45.882.000,Rp9.170.666,726
1,74,1982-04-16,Female,Rp34.906.000,Rp71.170.000,Rp4.359.428,704
272,67,1995-08-05,Female,Rp41.097.000,Rp83.796.000,Rp37.532.190,767
521,70,2004-09-07,Female,Rp25.262.000,Rp51.509.000,Rp13.191.809,652
988,68,1957-04-24,Male,Rp31.446.000,Rp62.496.000,Rp1.607.047,785
660,68,1994-09-07,Female,Rp33.894.000,Rp69.100.000,Rp32.622.857,680
1381,68,1946-10-05,Male,Rp39.034.000,Rp46.312.000,Rp738.095,690
184,69,1975-04-28,Female,Rp33.494.999,Rp68.297.000,Rp37.708.380,797
1183,66,1972-05-26,Male,Rp25.256.000,Rp51.495.000,Rp6.874.857,740
905,73,1956-11-16,Male,Rp74.565.000,Rp152.038.000,Rp54.633.714,701
419,66,1965-11-14,Male,Rp25.807.000,Rp52.624.000,Rp22.273.904,734
239,68,1999-03-04,Male,Rp32.476.999,Rp66.212.999,Rp41.382.476,682
1241,69,1985-03-06,Female,Rp38.012.000,Rp77.502.000,Rp11.819.428,814
383,66,1977-09-02,Male,Rp26.384.000,Rp53.796.000,Rp23.065.714,760
1816,69,1986-04-06,Female,Rp26.350.000,Rp53.724.000,Rp23.774.476,784
1501,67,1986-02-27,Male,Rp27.894.000,Rp56.872.000,Rp10.184.761,712
497,65,1962-11-12,Male,Rp40.311.000,Rp82.184.000,Rp2.619.238,850
893,68,2008-02-18,Male,Rp26.715.000,Rp54.469.000,Rp5.666.857,850
44,67,1940-12-29,Male,Rp26.262.000,Rp59.926.000,Rp500.380,680
661,67,1962-01-17,Male,Rp32.957.000,Rp67.202.000,Rp17.915.809,566
939,59,1945-10-18,Female,Rp31.294.000,Rp54.631.000,Rp887.809,696
947,71,1962-09-11,Male,Rp26.649.000,Rp54.345.000,Rp3.772.380,710
1749,61,1975-07-08,Female,Rp13.584.000,Rp27.704.000,Rp6.544.761,614
385,65,1947-02-15,Male,Rp34.014.000,Rp47.751.000,Rp7.137.523,740
67,65,2002-04-26,Female,Rp36.661.000,Rp74.746.000,Rp0,732
1298,70,1993-12-23,Female,Rp19.702.000,Rp40.171.000,Rp7.874.285,729
913,70,1969-05-06,Male,Rp21.910.000,Rp44.679.000,Rp0,693
1634,68,1959-03-03,Male,Rp15.833.000,Rp32.284.999,Rp17.976.761,825
804,67,1961-07-15,Male,Rp23.282.000,Rp47.465.000,Rp7.224.000,812
1703,65,1978-08-01,Female,Rp37.836.000,Rp77.146.000,Rp19.722.857,747
1741,67,1933-10-30,Male,Rp27.395.000,Rp39.162.000,Rp265.714,707
766,63,1981-08-13,Female,Rp23.828.000,Rp48.587.000,Rp18.290.285,685
472,64,1975-04-28,Male,Rp35.425.000,Rp72.235.000,Rp23.830.285,672
366,68,1975-12-14,Female,Rp30.710.000,Rp62.620.000,Rp28.039.619,625
1205,69,2003-08-30,Male,Rp43.850.000,Rp89.408.000,Rp38.458.095,680
1705,68,1976-02-28,Male,Rp21.508.000,Rp43.857.000,Rp618.666,850
626,65,2003-06-22,Female,Rp66.149.000,Rp134.862.000,Rp32.480.952,746
1638,64,1946-08-20,Female,Rp53.638.000,Rp90.726.000,Rp9.370.285,668
1953,68,1997-01-09,Female,Rp33.857.000,Rp69.030.000,Rp4.859.428,842
1771,66,1984-12-13,Male,Rp39.972.000,Rp81.499.000,Rp18.446.095,794
931,73,1991-12-19,Male,Rp53.305.000,Rp108.685.000,Rp29.023.238,540
1190,65,1976-08-20,Female,Rp34.156.000,Rp69.637.000,Rp12.662.285,707
371,63,1943-03-18,Male,Rp68.765.000,Rp144.925.000,Rp803.619,719
1404,71,1973-11-19,Female,Rp28.063.000,Rp57.225.000,Rp24.048.761,526
1970,66,2007-06-22,Male,Rp39.918.000,Rp81.389.000,Rp20.963.047,731
1364,72,1978-11-26,Male,Rp0,Rp5.000,Rp1.523,750
327,67,1981-07-14,Male,Rp28.350.000,Rp57.807.000,Rp15.614.666,772
1337,66,1999-09-21,Male,Rp29.726.000,Rp60.617.000,Rp12.581.523,800
594,70,1996-12-19,Male,Rp26.111.000,Rp53.241.000,Rp1.592.571,698
1704,62,1998-07-31,Male,Rp49.063.000,Rp100.039.000,Rp45.180.380,716
1500,66,1973-01-16,Male,Rp40.714.000,Rp83.006.000,Rp43.195.047,680
923,70,2008-01-04,Female,Rp36.553.000,Rp74.529.000,Rp24.394.285,735
1788,66,1966-09-15,Female,Rp32.197.000,Rp65.655.000,Rp27.178.095,673
129,63,1969-06-02,Female,Rp34.531.000,Rp70.409.000,Rp37.628.761,510
1756,66,1995-10-20,Male,Rp44.607.000,Rp90.953.000,Rp27.608.952,691
197,60,1993-05-16,Male,Rp24.723.000,Rp50.409.000,Rp17.445.142,724
219,66,1979-02-11,Male,Rp17.315.000,Rp35.310.000,Rp8.346.476,798
1820,65,1965-07-14,Female,Rp29.541.000,Rp60.240.000,Rp20.738.666,693
405,67,1995-03-07,Male,Rp26.932.000,Rp54.912.000,Rp18.155.238,627
726,67,1967-08-29,Male,Rp34.568.000,Rp70.486.000,Rp8.157.904,717
20,67,1939-12-27,Female,Rp30.559.000,Rp36.669.000,Rp0,757
216,66,1965-05-20,Female,Rp25.532.000,Rp52.056.000,Rp25.588.190,687
293,63,1993-08-27,Female,Rp32.384.000,Rp66.030.000,Rp17.261.904,661
1868,69,2001-08-05,Male,Rp44.009.000,Rp89.726.000,Rp2.915.619,714
1996,66,1979-06-04,Female,Rp34.449.000,Rp70.241.000,Rp17.890.095,728
1171,67,1935-12-20,Male,Rp41.375.000,Rp61.527.000,Rp0,781
1154,71,1953-01-28,Male,Rp43.220.000,Rp60.891.000,Rp5.950.857,788
819,77,1970-10-17,Female,Rp28.857.000,Rp58.830.000,Rp8.502.095,687
1554,63,1976-04-16,Male,Rp39.860.000,Rp81.277.000,Rp27.231.238,696
1079,60,1960-11-02,Female,Rp76.872.000,Rp162.068.000,Rp11.678.095,831
681,60,2007-01-11,Female,Rp33.577.000,Rp68.462.000,Rp15.717.714,654
240,68,1976-02-02,Male,Rp26.836.000,Rp54.708.000,Rp15.535.809,745
751,64,1964-08-16,Female,Rp38.227.000,Rp77.943.000,Rp32.395.809,593
773,65,1958-09-05,Male,Rp24.417.000,Rp17.305.000,Rp963.809,786
1294,63,1986-07-19,Female,Rp45.490.000,Rp92.750.000,Rp39.662.857,730
1567,68,1982-08-21,Female,Rp31.225.000,Rp63.664.000,Rp16.141.523,747
132,72,1948-05-05,Female,Rp21.922.000,Rp49.510.000,Rp3.818.476,696
512,62,1977-08-01,Male,Rp56.056.000,Rp114.292.000,Rp61.989.904,718
501,65,2001-08-25,Male,Rp27.092.000,Rp55.248.000,Rp16.821.523,765
178,66,1978-07-04,Female,Rp37.745.000,Rp76.952.000,Rp0,727
1077,54,1968-12-20,Female,Rp28.084.000,Rp18.897.000,Rp3.085.142,576
914,71,1988-01-27,Male,Rp35.519.000,Rp72.425.000,Rp26.137.714,763
1840,71,1980-02-03,Female,Rp34.050.000,Rp69.427.000,Rp30.850.666,706
550,70,1950-02-25,Male,Rp33.293.000,Rp47.459.000,Rp10.688.952,763
1869,71,1997-09-09,Male,Rp26.535.000,Rp54.110.000,Rp15.563.619,702
977,67,1942-12-26,Female,Rp21.836.000,Rp35.888.000,Rp0,710
933,69,1975-05-29,Male,Rp33.316.000,Rp67.922.000,Rp26.968.190,690
938,73,1997-07-25,Female,Rp39.197.000,Rp79.915.000,Rp16.259.619,720
622,65,2002-12-29,Male,Rp67.285.000,Rp137.189.000,Rp0,738
796,70,2000-05-18,Female,Rp33.226.999,Rp67.746.000,Rp22.192.190,746
621,63,1974-03-21,Male,Rp21.064.000,Rp42.947.000,Rp16.280.000,612
1038,65,1992-08-19,Female,Rp28.281.000,Rp57.669.000,Rp28.777.523,810
1687,64,1955-12-27,Female,Rp38.417.000,Rp63.057.000,Rp7.223.047,621
1890,65,1997-01-24,Male,Rp24.646.000,Rp50.246.000,Rp20.672.190,754
544,65,1991-05-14,Female,Rp46.169.000,Rp94.138.000,Rp38.346.666,676
810,65,1948-05-21,Female,Rp25.921.000,Rp35.365.000,Rp5.064.380,705
58,66,1987-04-18,Female,Rp40.411.000,Rp82.391.000,Rp28.582.666,706
1986,69,1981-12-08,Female,Rp37.267.000,Rp75.987.000,Rp18.643.809,716
1084,66,1990-01-25,Male,Rp49.452.000,Rp100.827.000,Rp22.538.285,775
1349,64,1977-08-28,Female,Rp21.749.000,Rp44.351.000,Rp10.677.333,799
1825,65,1955-09-07,Female,Rp38.988.000,Rp71.788.000,Rp2.709.523,718
98,67,1945-04-05,Female,Rp24.720.000,Rp26.118.000,Rp489.904,590
615,65,1990-03-21,Female,Rp34.449.000,Rp70.238.000,Rp20.617.904,713
1488,66,1991-11-15,Female,Rp31.623.000,Rp64.471.999,Rp25.951.809,695
211,71,1982-05-31,Male,Rp22.302.000,Rp45.474.000,Rp10.902.857,755
1443,69,1978-07-22,Male,Rp26.948.000,Rp54.940.000,Rp16.274.285,732
801,69,1944-02-23,Female,Rp23.518.000,Rp36.362.000,Rp485.904,723
655,66,1976-03-09,Female,Rp23.347.000,Rp47.603.000,Rp19.324.380,552
669,62,1987-09-20,Female,Rp31.658.000,Rp64.550.000,Rp21.236.761,683
1726,65,1958-10-05,Female,Rp54.874.000,Rp36.923.000,Rp6.913.142,687
444,68,2001-09-03,Female,Rp20.301.000,Rp41.393.000,Rp3.933.333,748
418,66,1996-07-25,Male,Rp39.929.000,Rp81.417.000,Rp24.854.666,693
242,65,1984-06-25,Male,Rp33.522.000,Rp68.346.000,Rp17.496.380,850
168,56,1974-07-21,Female,Rp24.403.000,Rp49.758.000,Rp12.819.428,646
960,66,1996-08-23,Male,Rp41.076.000,Rp83.747.000,Rp18.216.190,750
1911,75,1967-11-07,Female,Rp26.005.000,Rp53.021.000,Rp32.335.238,768
259,65,1954-05-14,Female,Rp35.436.000,Rp59.636.000,Rp6.135.238,689
300,64,1985-12-01,Male,Rp58.259.000,Rp118.791.000,Rp36.236.761,750
1967,74,1970-09-22,Male,Rp47.552.000,Rp96.953.000,Rp204.952,767
434,74,1994-10-01,Female,Rp41.092.000,Rp83.777.000,Rp21.927.238,785
1076,66,1964-08-04,Female,Rp28.738.000,Rp58.590.000,Rp14.527.809,779
723,68,1966-05-27,Female,Rp27.236.000,Rp55.538.000,Rp16.470.666,828
1398,66,1973-04-03,Male,Rp54.532.000,Rp111.182.000,Rp4.959.619,745
1464,61,1963-01-13,Female,Rp48.386.000,Rp77.774.000,Rp17.339.428,682
1505,69,1996-11-20,Male,Rp28.994.000,Rp59.115.000,Rp19.944.761,685
1130,65,1976-01-20,Female,Rp34.135.000,Rp69.593.000,Rp13.382.476,680
62,68,1947-11-09,Female,Rp23.999.000,Rp34.973.000,Rp2.760.000,716
1623,73,1993-04-07,Female,Rp27.109.000,Rp55.271.000,Rp7.554.285,746
1416,65,1952-09-16,Female,Rp37.926.000,Rp76.489.000,Rp5.595.809,709
1998,67,1960-09-11,Male,Rp0,Rp1.012.000,Rp236.190,688
1299,70,1985-11-04,Female,Rp28.705.000,Rp58.522.000,Rp9.540.380,723
303,66,1932-01-08,Male,Rp42.653.000,Rp94.266.000,Rp540.000,690
1138,64,1974-03-21,Female,Rp32.229.999,Rp65.718.999,Rp32.197.142,768
1750,55,1979-02-19,Female,Rp54.414.000,Rp110.946.000,Rp29.953.333,741
1117,68,1976-04-14,Female,Rp21.310.000,Rp43.447.000,Rp7.316.000,687
1322,62,1990-05-05,Female,Rp35.019.000,Rp71.402.000,Rp28.034.666,636
878,65,1980-03-12,Male,Rp30.851.000,Rp62.906.000,Rp24.432.190,615
609,62,1967-02-22,Male,Rp28.882.000,Rp58.894.000,Rp18.943.428,717
761,69,2007-03-12,Female,Rp43.267.000,Rp88.212.000,Rp19.080.761,726
1313,67,1991-01-03,Male,Rp23.218.000,Rp47.340.000,Rp11.942.095,653
1558,65,1979-02-26,Female,Rp39.495.000,Rp80.537.000,Rp31.727.047,597
399,68,1988-05-12,Female,Rp49.445.000,Rp100.811.000,Rp27.785.714,802
325,57,1980-11-04,Male,Rp30.735.000,Rp62.669.000,Rp15.672.380,709
689,62,1960-03-08,Female,Rp28.261.000,Rp61.312.000,Rp4.189.714,709
1763,66,1976-06-26,Male,Rp29.278.000,Rp59.683.000,Rp8.122.666,717
717,65,2002-08-29,Female,Rp41.304.000,Rp84.216.000,Rp24.617.714,659
884,64,1951-02-14,Male,Rp33.989.000,Rp67.172.000,Rp6.625.904,631
1701,67,1969-04-06,Male,Rp17.876.000,Rp36.449.000,Rp14.531.619,726
117,71,2006-01-24,Male,Rp23.259.000,Rp47.429.000,Rp12.922.285,595
126,65,1962-10-30,Male,Rp20.471.000,Rp41.735.000,Rp0,799
1051,71,1993-11-26,Female,Rp38.321.000,Rp78.136.000,Rp41.080.952,694
462,57,1962-09-21,Female,Rp38.552.000,Rp79.542.000,Rp9.800.380,767
1454,64,1996-01-20,Male,Rp27.558.000,Rp56.191.000,Rp12.992.571,748
467,65,1987-09-14,Male,Rp34.499.000,Rp70.340.000,Rp6.248.000,705
1802,62,1986-11-02,Female,Rp45.639.000,Rp93.062.000,Rp30.591.047,802
1563,67,1976-08-18,Female,Rp17.374.000,Rp35.433.000,Rp18.666.857,683
1235,65,2008-02-20,Male,Rp47.955.000,Rp97.774.000,Rp43.778.666,813
587,62,2005-08-11,Male,Rp19.507.000,Rp39.774.000,Rp21.061.904,643
709,66,1999-09-21,Female,Rp33.037.999,Rp67.359.000,Rp14.579.238,742
1036,68,2006-05-31,Male,Rp38.938.000,Rp79.395.000,Rp19.952.380,722
372,71,1994-01-18,Male,Rp18.986.000,Rp38.704.000,Rp6.675.809,756
929,62,1962-04-23,Female,Rp69.202.000,Rp88.024.000,Rp17.691.809,850
253,62,1965-01-15,Male,Rp34.055.000,Rp69.439.000,Rp33.049.714,664
1549,74,1958-01-06,Male,Rp48.752.000,Rp99.404.000,Rp41.997.142,747
529,68,1970-08-30,Male,Rp35.221.000,Rp71.808.000,Rp12.489.523,721
1306,58,1979-05-09,Female,Rp25.499.000,Rp51.992.000,Rp12.121.333,706
1798,65,1946-04-24,Male,Rp39.109.000,Rp59.462.000,Rp9.860.571,517
389,67,1998-07-07,Male,Rp40.846.000,Rp83.286.000,Rp31.961.333,689
1829,68,2001-02-26,Male,Rp34.019.000,Rp69.356.000,Rp17.725.142,710
1392,61,2001-05-29,Male,Rp40.830.000,Rp83.253.000,Rp25.125.904,743
1949,67,1997-07-29,Female,Rp34.198.000,Rp69.733.000,Rp38.965.523,706
1881,67,1958-09-19,Male,Rp35.022.000,Rp88.714.000,Rp2.718.666,733
1706,67,2001-04-14,Female,Rp20.650.000,Rp42.110.000,Rp20.943.047,805
848,69,1974-05-19,Male,Rp52.607.000,Rp107.260.000,Rp28.744.761,711
1044,60,1995-06-26,Male,Rp35.127.000,Rp71.623.000,Rp45.122.857,693
1112,66,1991-11-03,Female,Rp23.009.000,Rp46.908.000,Rp8.289.142,760
802,67,1990-03-05,Female,Rp46.077.000,Rp93.939.000,Rp28.668.380,752
859,72,1974-04-10,Male,Rp25.033.000,Rp51.041.000,Rp23.368.571,631
441,64,1984-06-15,Female,Rp35.480.000,Rp72.343.000,Rp19.424.000,635
879,66,1972-02-13,Male,Rp17.479.000,Rp35.638.000,Rp8.136.952,702
1437,65,1948-04-22,Female,Rp30.815.000,Rp70.302.000,Rp4.103.238,751
1413,65,1986-05-23,Female,Rp23.982.000,Rp48.906.000,Rp9.911.619,685
1710,69,1992-10-26,Female,Rp30.807.000,Rp62.806.000,Rp0,787
1037,67,1987-09-27,Male,Rp39.212.000,Rp79.952.000,Rp21.872.380,653
966,69,1999-04-04,Female,Rp18.456.000,Rp37.636.000,Rp11.676.571,630
107,70,1976-01-23,Male,Rp20.590.000,Rp41.983.000,Rp12.272.190,734
1247,71,1956-09-07,Female,Rp33.975.000,Rp69.274.000,Rp27.054.285,700
700,68,2004-12-31,Female,Rp143.543.000,Rp292.672.000,Rp69.856.571,590
1363,66,2008-02-09,Male,Rp37.846.000,Rp77.171.000,Rp27.639.428,690
10,66,1996-02-23,Male,Rp45.299.000,Rp92.359.000,Rp28.132.571,727
1725,66,1976-09-21,Female,Rp32.819.000,Rp66.921.000,Rp40.027.428,729
1145,65,1983-01-31,Female,Rp57.778.000,Rp117.801.000,Rp10.540.000,747
864,69,1969-10-16,Female,Rp30.122.000,Rp61.420.000,Rp21.803.809,766
1357,65,1950-12-28,Female,Rp26.580.000,Rp17.902.000,Rp0,812
1344,65,1964-11-22,Male,Rp36.046.000,Rp73.497.000,Rp19.882.666,736
1252,70,2002-07-08,Female,Rp40.637.000,Rp82.867.000,Rp23.031.047,658
935,71,2008-01-18,Female,Rp24.635.000,Rp50.230.000,Rp18.355.809,728
1748,71,1981-07-31,Female,Rp42.062.000,Rp85.760.000,Rp21.925.142,628
1123,66,1981-07-29,Male,Rp21.469.000,Rp43.769.000,Rp12.565.714,710
546,68,1975-01-16,Male,Rp39.399.000,Rp80.327.000,Rp7.954.666,681
430,67,1973-05-23,Female,Rp41.058.000,Rp83.706.000,Rp38.455.809,685
61,65,1982-02-22,Female,Rp71.879.000,Rp146.554.000,Rp45.406.857,801
1621,69,1959-09-12,Male,Rp56.991.000,Rp116.199.000,Rp43.153.714,744
413,70,2004-03-10,Male,Rp39.264.000,Rp80.063.000,Rp31.451.428,660
269,69,2004-05-19,Female,Rp29.811.000,Rp60.781.000,Rp0,689
37,60,1984-07-24,Female,Rp26.693.000,Rp54.429.000,Rp14.630.285,683
1793,63,1988-08-13,Male,Rp22.542.000,Rp45.967.000,Rp10.849.333,825
1846,64,1943-10-10,Male,Rp22.266.000,Rp52.336.000,Rp280.380,566
116,68,1994-08-06,Male,Rp51.735.000,Rp105.484.000,Rp13.528.952,685
752,64,1960-06-25,Female,Rp42.953.000,Rp101.717.000,Rp4.643.428,664
1185,66,1996-11-08,Female,Rp51.923.000,Rp105.865.000,Rp41.920.761,780
683,66,1965-01-29,Male,Rp39.274.000,Rp80.080.000,Rp0,704
903,67,2000-08-01,Male,Rp45.863.000,Rp93.511.000,Rp23.647.428,717
559,59,1969-05-10,Male,Rp27.291.000,Rp55.649.000,Rp15.894.666,490
1338,67,1992-12-26,Male,Rp36.181.000,Rp73.779.000,Rp0,765
75,66,1945-12-04,Female,Rp29.070.000,Rp35.029.000,Rp484.190,564
861,67,2003-07-02,Female,Rp31.611.000,Rp64.455.000,Rp31.841.714,793
100,66,1969-09-16,Male,Rp37.664.000,Rp76.793.000,Rp23.896.571,813
1140,65,1981-07-03,Male,Rp42.597.000,Rp86.846.000,Rp45.619.047,703
531,68,2007-12-31,Male,Rp22.703.000,Rp46.281.000,Rp19.737.714,722
279,64,2001-02-10,Female,Rp53.537.000,Rp109.158.000,Rp41.196.000,753
362,59,1989-01-01,Male,Rp37.482.000,Rp76.426.000,Rp17.878.857,792
1458,66,1993-06-10,Male,Rp27.514.000,Rp56.100.000,Rp18.453.904,708
976,69,1958-08-16,Female,Rp48.225.000,Rp98.328.000,Rp21.014.666,760
71,69,1986-05-23,Male,Rp25.241.000,Rp51.465.000,Rp13.297.904,701
375,66,1976-02-17,Female,Rp28.939.000,Rp59.021.000,Rp17.257.714,695
403,72,1992-07-27,Male,Rp28.082.000,Rp57.262.000,Rp35.764.190,759
983,67,1948-08-14,Male,Rp32.081.000,Rp75.301.000,Rp920.571,827
435,66,1954-08-08,Female,Rp24.917.000,Rp36.636.000,Rp5.832.190,679
542,65,1973-07-04,Female,Rp22.696.000,Rp46.279.000,Rp14.847.428,704
1090,66,1966-10-02,Female,Rp32.957.000,Rp67.192.000,Rp31.416.380,850
60,64,1978-08-07,Female,Rp26.207.000,Rp53.435.000,Rp17.706.476,655
287,73,1983-08-08,Female,Rp33.228.000,Rp67.751.000,Rp17.094.285,710
1857,66,1993-08-05,Male,Rp74.838.000,Rp152.582.000,Rp58.904.761,775
1291,64,1982-11-30,Male,Rp26.831.000,Rp54.709.000,Rp15.953.333,699
408,62,1967-04-16,Female,Rp24.117.000,Rp49.177.000,Rp14.804.571,741
173,62,1962-05-14,Female,Rp26.147.000,Rp47.696.000,Rp5.799.047,668
1787,66,1973-09-03,Female,Rp44.847.000,Rp91.438.000,Rp15.402.857,689
1800,55,1964-02-09,Male,Rp22.026.000,Rp14.819.000,Rp4.439.809,641
438,66,1993-10-03,Female,Rp26.188.000,Rp53.399.000,Rp16.689.904,633
1988,67,1966-08-06,Male,Rp84.218.000,Rp171.711.000,Rp54.052.761,737
1143,61,2006-02-13,Female,Rp47.991.000,Rp97.851.000,Rp41.155.619,606
1250,67,1941-01-23,Female,Rp23.946.000,Rp60.405.000,Rp446.285,746
1767,65,2004-09-06,Female,Rp36.644.000,Rp74.719.000,Rp26.016.761,709
1072,62,1978-01-17,Female,Rp30.795.000,Rp62.787.000,Rp22.527.047,648
1841,71,1997-05-03,Female,Rp31.074.000,Rp63.358.000,Rp18.830.476,730
1202,65,1962-10-26,Female,Rp0,Rp6.000,Rp0,691
235,67,1993-12-14,Female,Rp37.458.000,Rp76.373.000,Rp33.050.285,721
1766,66,1963-09-08,Male,Rp15.682.000,Rp31.972.000,Rp3.613.714,789
1702,68,1973-02-07,Female,Rp31.146.000,Rp63.497.000,Rp26.026.285,691
1142,62,1973-03-10,Male,Rp61.000.000,Rp124.378.000,Rp31.986.476,716
1653,63,1984-01-16,Male,Rp45.911.000,Rp93.611.000,Rp26.771.238,681
1982,71,1996-02-27,Male,Rp53.413.000,Rp108.907.000,Rp19.208.380,699
1423,55,2002-03-21,Female,Rp17.579.000,Rp35.842.000,Rp11.244.571,689
48,63,1956-04-04,Male,Rp32.938.000,Rp25.954.000,Rp11.007.238,733
1582,71,2002-10-01,Female,Rp45.774.000,Rp93.323.000,Rp20.813.904,688
656,64,1964-05-30,Female,Rp40.502.000,Rp82.581.000,Rp40.976.000,704
500,67,2004-04-29,Female,Rp23.984.000,Rp48.901.000,Rp8.769.142,749
1862,65,2000-04-13,Female,Rp29.133.000,Rp59.409.000,Rp17.050.476,686
1850,61,2007-09-21,Female,Rp25.391.000,Rp51.774.000,Rp13.507.238,736
1808,69,1994-08-18,Female,Rp27.189.000,Rp55.434.000,Rp16.606.285,697
277,68,1980-02-07,Male,Rp24.426.000,Rp49.798.000,Rp24.477.904,799
1716,65,2007-04-16,Female,Rp19.743.000,Rp40.251.000,Rp16.664.571,746
516,66,1990-10-13,Male,Rp26.582.000,Rp54.196.000,Rp10.601.714,697
620,61,1999-05-21,Male,Rp25.727.000,Rp52.463.000,Rp16.942.285,588
159,69,1972-07-16,Male,Rp21.651.000,Rp44.142.000,Rp6.046.095,707
478,71,1971-09-10,Male,Rp56.029.000,Rp114.234.000,Rp0,803
772,65,1963-10-05,Female,Rp35.458.000,Rp72.292.000,Rp41.641.333,741
1537,69,1990-06-05,Female,Rp27.865.000,Rp56.818.000,Rp14.453.904,637
1429,66,1963-07-20,Female,Rp25.824.000,Rp52.649.000,Rp3.173.523,799
1228,61,1971-07-03,Male,Rp36.537.000,Rp74.499.000,Rp17.808.952,726
991,60,1973-08-02,Male,Rp28.415.000,Rp57.938.000,Rp16.181.714,554
1249,65,2008-01-26,Female,Rp30.879.000,Rp62.966.000,Rp14.484.952,721
1242,69,1973-10-28,Female,Rp23.477.000,Rp47.869.000,Rp17.020.761,641
1759,69,1938-11-25,Female,Rp34.942.000,Rp52.215.000,Rp490.666,778
1058,67,1964-03-05,Male,Rp27.083.000,Rp55.223.000,Rp15.466.095,684
1730,65,1973-10-06,Female,Rp33.956.000,Rp69.237.000,Rp44.435.238,739
1632,70,2005-08-19,Female,Rp34.854.000,Rp71.063.000,Rp26.573.523,660
1224,66,1983-09-26,Male,Rp41.145.000,Rp83.885.000,Rp6.181.333,751
1940,65,1985-10-06,Female,Rp20.675.000,Rp42.151.000,Rp5.836.380,826
1132,69,2008-02-04,Female,Rp31.995.000,Rp65.236.999,Rp14.999.619,694
895,70,1979-08-04,Female,Rp24.343.000,Rp49.631.000,Rp22.873.904,832
1556,67,1995-07-27,Female,Rp37.152.000,Rp75.747.000,Rp32.920.000,740
1025,62,2006-10-09,Male,Rp25.721.000,Rp52.445.000,Rp15.450.666,664
1972,68,1952-03-16,Female,Rp14.731.000,Rp20.537.000,Rp3.265.904,772
86,65,2001-06-04,Male,Rp17.861.000,Rp36.420.000,Rp7.512.761,799
344,63,2008-01-14,Male,Rp37.772.000,Rp77.013.000,Rp31.936.761,577
1189,68,1962-11-14,Female,Rp24.304.000,Rp49.552.000,Rp6.980.952,693
921,66,1951-05-10,Male,Rp40.907.000,Rp84.746.000,Rp1.084.190,779
393,64,1984-12-25,Male,Rp24.922.000,Rp50.815.000,Rp19.476.761,765
1254,65,1965-02-12,Female,Rp26.638.000,Rp54.317.000,Rp3.982.476,747
212,67,1974-02-28,Male,Rp21.651.000,Rp44.147.000,Rp26.443.428,797
1262,68,1969-11-26,Female,Rp21.531.000,Rp43.902.000,Rp18.805.904,717
122,66,1960-03-15,Female,Rp30.183.000,Rp61.538.000,Rp13.570.857,786
1118,70,2000-08-09,Female,Rp63.954.000,Rp130.389.999,Rp66.496.380,714
974,65,1966-09-20,Male,Rp37.603.000,Rp76.672.000,Rp27.755.809,644
1274,61,1976-04-15,Female,Rp38.064.000,Rp77.609.000,Rp36.818.666,705
1453,73,1988-11-26,Female,Rp27.796.000,Rp56.675.000,Rp15.418.857,641
337,74,2005-09-29,Male,Rp35.618.000,Rp72.620.000,Rp13.813.142,850
1023,69,1976-10-27,Female,Rp37.466.000,Rp76.391.000,Rp24.504.761,679
1903,68,1975-09-27,Female,Rp54.964.000,Rp112.069.000,Rp34.578.285,709
604,65,1965-12-31,Male,Rp54.513.000,Rp111.148.000,Rp15.713.333,736
1637,66,1994-02-13,Female,Rp42.172.000,Rp85.987.000,Rp51.550.857,687
1470,57,1937-09-14,Male,Rp20.535.000,Rp35.100.000,Rp297.142,700
1856,65,1974-11-27,Male,Rp28.832.000,Rp58.786.000,Rp15.080.571,784
907,71,1993-11-26,Male,Rp48.090.000,Rp98.050.000,Rp5.582.666,686
1923,67,1983-08-03,Male,Rp27.021.000,Rp55.102.000,Rp17.173.142,850
674,66,1963-01-10,Female,Rp21.660.000,Rp44.163.000,Rp7.766.476,756
1665,62,2007-01-10,Male,Rp49.701.000,Rp101.334.000,Rp36.416.000,665
548,69,1992-06-28,Male,Rp23.078.000,Rp47.064.000,Rp13.243.238,809
209,67,1965-01-23,Female,Rp22.471.000,Rp45.824.000,Rp7.760.190,716
730,69,1974-08-11,Male,Rp65.369.000,Rp133.276.999,Rp17.257.714,713
670,71,2004-03-18,Female,Rp18.472.000,Rp37.665.000,Rp17.102.476,801
627,62,1975-11-12,Male,Rp35.147.000,Rp71.663.000,Rp24.904.000,717
924,75,1978-01-04,Female,Rp31.082.000,Rp63.375.000,Rp15.665.142,645
894,68,1984-05-05,Female,Rp31.036.000,Rp63.284.000,Rp19.662.666,597
1633,65,1990-01-17,Male,Rp33.031.999,Rp67.352.000,Rp39.551.619,687
1593,69,2001-12-14,Male,Rp28.568.000,Rp58.244.000,Rp17.627.809,753
